type,num_line,ad_id
bus,189,ad_1396
bus,241,ad_1396
bus,289,ad_1396
metro,"13""",ad_314
bus,"28""",ad_314
bus,"58""",ad_314
bus,"62""",ad_314
bus,"88""",ad_314
metro,"10""",ad_364
bus,"22""",ad_364
bus,"32""",ad_364
bus,"52""",ad_364
bus,"62""",ad_364
bus,"70""",ad_364
bus,"72""",ad_364
bus,123,ad_364
bus,241,ad_364
metro,"10""",ad_1842
bus,"28""",ad_1842
bus,"39""",ad_1842
bus,"70""",ad_1842
bus,"82""",ad_1842
bus,"87""",ad_1842
bus,"89""",ad_1842
bus,"92""",ad_1842
bus,"94""",ad_1842
bus,"95""",ad_1842
bus,"96""",ad_1842
bus,"30""",ad_1880
bus,"31""",ad_1880
bus,"43""",ad_1880
bus,"84""",ad_1880
bus,"92""",ad_1880
bus,"93""",ad_1880
bus,T3a,ad_1507
bus,"28""",ad_1507
bus,"38""",ad_1507
bus,"58""",ad_1507
bus,"62""",ad_1507
bus,"68""",ad_1507
bus,125,ad_1507
bus,126,ad_1507
bus,128,ad_1507
bus,187,ad_1507
bus,188,ad_1507
bus,194,ad_1507
bus,197,ad_1507
bus,295,ad_1507
bus,297,ad_1507
bus,299,ad_1507
bus,513,ad_1507
metro,"12""",ad_467
bus,"35""",ad_467
bus,"48""",ad_467
bus,"60""",ad_467
bus,"65""",ad_467
bus,302,ad_467
bus,350,ad_467
bus,519,ad_467
bus,T3a,ad_1723
bus,"39""",ad_1723
bus,"42""",ad_1723
bus,"62""",ad_1723
bus,"88""",ad_1723
bus,169,ad_1723
metro,"12""",ad_1883
bus,"35""",ad_1883
bus,"48""",ad_1883
bus,"60""",ad_1883
bus,"65""",ad_1883
bus,302,ad_1883
bus,350,ad_1883
bus,519,ad_1883
metro,"13""",ad_1459
bus,"24""",ad_1459
bus,"28""",ad_1459
bus,"32""",ad_1459
bus,"42""",ad_1459
bus,"72""",ad_1459
bus,"73""",ad_1459
bus,"80""",ad_1459
bus,"83""",ad_1459
bus,"92""",ad_1459
bus,"93""",ad_1459
bus,"20""",ad_599
bus,"29""",ad_599
bus,"46""",ad_599
bus,"61""",ad_599
bus,"65""",ad_599
bus,"69""",ad_599
bus,"76""",ad_599
bus,"86""",ad_599
metro,"12""",ad_153
bus,"39""",ad_153
bus,"62""",ad_153
bus,"70""",ad_153
bus,"80""",ad_153
bus,"88""",ad_153
bus,"89""",ad_153
bus,T3b,ad_1429
metro,"11""",ad_1429
bus,"26""",ad_1429
bus,"48""",ad_1429
bus,"60""",ad_1429
bus,"61""",ad_1429
bus,"96""",ad_1429
bus,105,ad_1429
bus,115,ad_1429
bus,129,ad_1429
bus,170,ad_1429
bus,249,ad_1429
bus,"20""",ad_1705
bus,"26""",ad_1705
bus,"32""",ad_1705
bus,"39""",ad_1705
bus,"42""",ad_1705
bus,"43""",ad_1705
bus,"48""",ad_1705
bus,"67""",ad_1705
bus,"74""",ad_1705
bus,"85""",ad_1705
bus,T3a,ad_1582
bus,"62""",ad_1582
bus,"89""",ad_1582
bus,"95""",ad_1582
bus,T3a,ad_10
bus,"28""",ad_10
bus,"38""",ad_10
bus,"58""",ad_10
bus,"62""",ad_10
bus,"68""",ad_10
bus,125,ad_10
bus,126,ad_10
bus,128,ad_10
bus,187,ad_10
bus,188,ad_10
bus,194,ad_10
bus,197,ad_10
bus,295,ad_10
bus,297,ad_10
bus,299,ad_10
bus,513,ad_10
metro,"12""",ad_1893
bus,"35""",ad_1893
bus,"48""",ad_1893
bus,"60""",ad_1893
bus,"65""",ad_1893
bus,302,ad_1893
bus,350,ad_1893
bus,519,ad_1893
bus,"30""",ad_1295
bus,"53""",ad_1295
bus,"94""",ad_1295
bus,518,ad_1295
metro,"12""",ad_990
bus,"31""",ad_990
bus,"56""",ad_990
bus,"60""",ad_990
bus,"85""",ad_990
bus,302,ad_990
bus,"21""",ad_716
bus,"47""",ad_716
bus,"57""",ad_716
bus,"62""",ad_716
bus,"67""",ad_716
bus,513,ad_716
metro,"10""",ad_1256
bus,"28""",ad_1256
bus,"39""",ad_1256
bus,"70""",ad_1256
bus,"82""",ad_1256
bus,"87""",ad_1256
bus,"89""",ad_1256
bus,"92""",ad_1256
bus,"94""",ad_1256
bus,"95""",ad_1256
bus,"96""",ad_1256
metro,"10""",ad_1286
bus,"24""",ad_1286
bus,"47""",ad_1286
bus,"63""",ad_1286
bus,"67""",ad_1286
bus,"86""",ad_1286
bus,"87""",ad_1286
bus,"89""",ad_1286
metro,"10""",ad_2078
bus,"22""",ad_2078
bus,"32""",ad_2078
bus,"52""",ad_2078
bus,"62""",ad_2078
bus,"70""",ad_2078
bus,"72""",ad_2078
bus,123,ad_2078
bus,241,ad_2078
bus,"48""",ad_1817
bus,"54""",ad_1817
bus,"60""",ad_1817
bus,519,ad_1817
metro,"12""",ad_228
bus,"31""",ad_228
bus,"56""",ad_228
bus,"60""",ad_228
bus,"85""",ad_228
bus,302,ad_228
bus,T3a,ad_528
metro,"13""",ad_528
bus,"58""",ad_528
bus,"62""",ad_528
bus,"95""",ad_528
bus,191,ad_528
metro,"12""",ad_935
bus,"31""",ad_935
bus,"56""",ad_935
bus,"60""",ad_935
bus,"80""",ad_935
bus,"85""",ad_935
bus,"95""",ad_935
bus,137,ad_935
bus,255,ad_935
bus,"46""",ad_1928
bus,"75""",ad_1928
metro,"12""",ad_1322
bus,"31""",ad_1322
bus,"56""",ad_1322
bus,"60""",ad_1322
bus,"80""",ad_1322
bus,"85""",ad_1322
bus,"95""",ad_1322
bus,137,ad_1322
bus,255,ad_1322
metro,"10""",ad_1435
bus,"42""",ad_1435
bus,"62""",ad_1435
bus,"70""",ad_1435
bus,"88""",ad_1435
metro,"11""",ad_1520
bus,"20""",ad_1520
bus,"46""",ad_1520
bus,"56""",ad_1520
bus,"65""",ad_1520
bus,"69""",ad_1520
bus,"75""",ad_1520
bus,"96""",ad_1520
bus,"20""",ad_1221
bus,"29""",ad_1221
bus,"38""",ad_1221
bus,"39""",ad_1221
bus,"47""",ad_1221
bus,"48""",ad_1221
bus,"67""",ad_1221
bus,"74""",ad_1221
bus,"85""",ad_1221
metro,"12""",ad_510
bus,"35""",ad_510
bus,"48""",ad_510
bus,"60""",ad_510
bus,"65""",ad_510
bus,302,ad_510
bus,350,ad_510
bus,519,ad_510
metro,"12""",ad_521
bus,"30""",ad_521
bus,"54""",ad_521
bus,"67""",ad_521
bus,"74""",ad_521
bus,"80""",ad_521
bus,"85""",ad_521
bus,"95""",ad_521
metro,"10""",ad_450
bus,"22""",ad_450
bus,"32""",ad_450
bus,"52""",ad_450
bus,"62""",ad_450
bus,"72""",ad_450
bus,123,ad_450
bus,175,ad_450
bus,189,ad_450
bus,241,ad_450
bus,289,ad_450
bus,T3b,ad_1370
bus,"26""",ad_1370
bus,"57""",ad_1370
bus,"60""",ad_1370
bus,"61""",ad_1370
bus,"64""",ad_1370
bus,"69""",ad_1370
bus,"76""",ad_1370
bus,"96""",ad_1370
bus,102,ad_1370
bus,351,ad_1370
bus,501,ad_1370
bus,"22""",ad_1368
bus,"30""",ad_1368
bus,"31""",ad_1368
bus,"43""",ad_1368
bus,"52""",ad_1368
bus,"73""",ad_1368
bus,"84""",ad_1368
bus,"93""",ad_1368
bus,341,ad_1368
metro,"13""",ad_2054
bus,"28""",ad_2054
bus,"58""",ad_2054
bus,"62""",ad_2054
bus,"88""",ad_2054
bus,"21""",ad_884
bus,"27""",ad_884
bus,"47""",ad_884
bus,"57""",ad_884
bus,"67""",ad_884
bus,"83""",ad_884
bus,"91""",ad_884
bus,"26""",ad_1445
bus,"57""",ad_1445
bus,"61""",ad_1445
bus,"64""",ad_1445
bus,"69""",ad_1445
bus,"76""",ad_1445
bus,501,ad_1445
metro,"12""",ad_229
bus,"31""",ad_229
bus,"56""",ad_229
bus,"60""",ad_229
bus,"85""",ad_229
bus,302,ad_229
metro,"12""",ad_837
bus,"30""",ad_837
bus,"54""",ad_837
bus,"67""",ad_837
bus,"74""",ad_837
bus,"80""",ad_837
bus,"85""",ad_837
bus,"95""",ad_837
bus,"26""",ad_353
bus,"96""",ad_353
metro,"12""",ad_836
bus,"30""",ad_836
bus,"54""",ad_836
bus,"67""",ad_836
bus,"74""",ad_836
bus,"80""",ad_836
bus,"85""",ad_836
bus,"95""",ad_836
metro,"12""",ad_399
bus,"30""",ad_399
bus,"54""",ad_399
bus,"67""",ad_399
bus,"74""",ad_399
bus,"80""",ad_399
bus,"85""",ad_399
bus,"95""",ad_399
bus,T3b,ad_962
bus,"48""",ad_962
bus,"61""",ad_962
bus,170,ad_962
metro,"11""",ad_1521
bus,"20""",ad_1521
bus,"46""",ad_1521
bus,"56""",ad_1521
bus,"65""",ad_1521
bus,"69""",ad_1521
bus,"75""",ad_1521
bus,"96""",ad_1521
bus,"24""",ad_1202
bus,"27""",ad_1202
bus,"39""",ad_1202
bus,"63""",ad_1202
bus,"86""",ad_1202
bus,"95""",ad_1202
metro,"13""",ad_1341
bus,"30""",ad_1341
bus,"31""",ad_1341
bus,"54""",ad_1341
bus,"66""",ad_1341
bus,"74""",ad_1341
bus,"81""",ad_1341
bus,518,ad_1341
bus,T3a,ad_27
bus,"28""",ad_27
bus,"38""",ad_27
bus,"58""",ad_27
bus,"62""",ad_27
bus,"68""",ad_27
bus,125,ad_27
bus,126,ad_27
bus,128,ad_27
bus,187,ad_27
bus,188,ad_27
bus,194,ad_27
bus,197,ad_27
bus,295,ad_27
bus,297,ad_27
bus,299,ad_27
bus,513,ad_27
bus,"22""",ad_1411
bus,"30""",ad_1411
bus,"32""",ad_1411
bus,"52""",ad_1411
bus,"63""",ad_1411
bus,"72""",ad_1411
bus,"73""",ad_1411
bus,"82""",ad_1411
bus,"92""",ad_1411
bus,"29""",ad_1562
bus,"46""",ad_1562
bus,"56""",ad_1562
bus,"64""",ad_1562
bus,112,ad_1562
bus,114,ad_1562
bus,115,ad_1562
bus,118,ad_1562
bus,124,ad_1562
bus,210,ad_1562
bus,318,ad_1562
bus,325,ad_1562
metro,"12""",ad_425
bus,"39""",ad_425
bus,"62""",ad_425
bus,"70""",ad_425
bus,"80""",ad_425
bus,"88""",ad_425
bus,"89""",ad_425
bus,T3b,ad_668
metro,"11""",ad_668
bus,"26""",ad_668
bus,"48""",ad_668
bus,"60""",ad_668
bus,"61""",ad_668
bus,"96""",ad_668
bus,105,ad_668
bus,115,ad_668
bus,129,ad_668
bus,170,ad_668
bus,249,ad_668
metro,"10""",ad_297
bus,"22""",ad_297
bus,"32""",ad_297
bus,"52""",ad_297
bus,"62""",ad_297
bus,"72""",ad_297
bus,123,ad_297
bus,175,ad_297
bus,189,ad_297
bus,241,ad_297
bus,289,ad_297
bus,T3a,ad_85
bus,"28""",ad_85
bus,"38""",ad_85
bus,"58""",ad_85
bus,"62""",ad_85
bus,"68""",ad_85
bus,125,ad_85
bus,126,ad_85
bus,128,ad_85
bus,187,ad_85
bus,188,ad_85
bus,194,ad_85
bus,197,ad_85
bus,295,ad_85
bus,297,ad_85
bus,299,ad_85
bus,513,ad_85
metro,"10""",ad_1124
bus,"22""",ad_1124
bus,"32""",ad_1124
bus,"52""",ad_1124
bus,"62""",ad_1124
bus,"72""",ad_1124
bus,123,ad_1124
bus,175,ad_1124
bus,189,ad_1124
bus,241,ad_1124
bus,289,ad_1124
metro,"13""",ad_2052
bus,"28""",ad_2052
bus,"58""",ad_2052
bus,"62""",ad_2052
bus,"88""",ad_2052
metro,"13""",ad_1782
bus,"31""",ad_1782
bus,"54""",ad_1782
bus,"74""",ad_1782
bus,"81""",ad_1782
bus,518,ad_1782
bus,T3b,ad_1544
bus,"26""",ad_1544
bus,"57""",ad_1544
bus,"64""",ad_1544
bus,"76""",ad_1544
bus,351,ad_1544
bus,501,ad_1544
metro,"11""",ad_65
bus,"20""",ad_65
bus,"32""",ad_65
bus,"38""",ad_65
bus,"39""",ad_65
bus,"47""",ad_65
bus,"56""",ad_65
bus,"65""",ad_65
bus,"75""",ad_65
bus,"22""",ad_1813
bus,"32""",ad_1813
bus,"52""",ad_1813
bus,"63""",ad_1813
bus,"72""",ad_1813
bus,241,ad_1813
bus,244,ad_1813
bus,T3b,ad_1873
metro,"11""",ad_1873
bus,"26""",ad_1873
bus,"48""",ad_1873
bus,"60""",ad_1873
bus,"61""",ad_1873
bus,"96""",ad_1873
bus,105,ad_1873
bus,115,ad_1873
bus,129,ad_1873
bus,170,ad_1873
bus,249,ad_1873
bus,T3a,ad_104
bus,"28""",ad_104
bus,"38""",ad_104
bus,"58""",ad_104
bus,"62""",ad_104
bus,"68""",ad_104
bus,125,ad_104
bus,126,ad_104
bus,128,ad_104
bus,187,ad_104
bus,188,ad_104
bus,194,ad_104
bus,197,ad_104
bus,295,ad_104
bus,297,ad_104
bus,299,ad_104
bus,513,ad_104
bus,"20""",ad_1356
bus,"26""",ad_1356
bus,"32""",ad_1356
bus,"39""",ad_1356
bus,"42""",ad_1356
bus,"43""",ad_1356
bus,"48""",ad_1356
bus,"67""",ad_1356
bus,"74""",ad_1356
bus,"85""",ad_1356
bus,"46""",ad_915
bus,"22""",ad_1748
bus,"30""",ad_1748
bus,"32""",ad_1748
bus,"52""",ad_1748
bus,"63""",ad_1748
bus,"72""",ad_1748
bus,"73""",ad_1748
bus,"82""",ad_1748
bus,"92""",ad_1748
bus,"21""",ad_1349
bus,"38""",ad_1349
bus,"47""",ad_1349
bus,"67""",ad_1349
bus,"85""",ad_1349
bus,"86""",ad_1349
bus,"87""",ad_1349
bus,"96""",ad_1349
metro,"10""",ad_1118
bus,"22""",ad_1118
bus,"32""",ad_1118
bus,"52""",ad_1118
bus,"62""",ad_1118
bus,"72""",ad_1118
bus,123,ad_1118
bus,175,ad_1118
bus,189,ad_1118
bus,241,ad_1118
bus,289,ad_1118
metro,"13""",ad_156
bus,"30""",ad_156
bus,"31""",ad_156
bus,"54""",ad_156
bus,"66""",ad_156
bus,"74""",ad_156
bus,"81""",ad_156
bus,518,ad_156
metro,"12""",ad_1985
bus,"35""",ad_1985
bus,"48""",ad_1985
bus,"60""",ad_1985
bus,"65""",ad_1985
bus,302,ad_1985
bus,350,ad_1985
bus,519,ad_1985
bus,"53""",ad_1292
bus,"84""",ad_1292
bus,"92""",ad_1292
bus,"93""",ad_1292
bus,"94""",ad_1292
bus,163,ad_1292
bus,164,ad_1292
bus,165,ad_1292
bus,341,ad_1292
bus,T3b,ad_321
bus,"48""",ad_321
bus,"61""",ad_321
bus,170,ad_321
metro,"12""",ad_375
bus,"26""",ad_375
bus,"30""",ad_375
bus,"32""",ad_375
bus,"42""",ad_375
bus,"43""",ad_375
bus,"54""",ad_375
bus,"67""",ad_375
bus,"74""",ad_375
bus,"85""",ad_375
bus,"30""",ad_1294
bus,"53""",ad_1294
bus,"94""",ad_1294
bus,518,ad_1294
bus,"20""",ad_1707
bus,"26""",ad_1707
bus,"32""",ad_1707
bus,"39""",ad_1707
bus,"42""",ad_1707
bus,"43""",ad_1707
bus,"48""",ad_1707
bus,"67""",ad_1707
bus,"74""",ad_1707
bus,"85""",ad_1707
metro,"13""",ad_802
bus,"28""",ad_802
bus,"58""",ad_802
bus,"62""",ad_802
bus,"88""",ad_802
metro,"12""",ad_636
bus,"39""",ad_636
bus,"62""",ad_636
bus,"70""",ad_636
bus,"80""",ad_636
bus,"88""",ad_636
bus,"89""",ad_636
bus,T3a,ad_1935
metro,"14""",ad_1935
bus,"21""",ad_1935
bus,"47""",ad_1935
bus,"57""",ad_1935
bus,"62""",ad_1935
bus,"67""",ad_1935
bus,184,ad_1935
bus,186,ad_1935
bus,513,ad_1935
bus,T3a,ad_2111
bus,"28""",ad_2111
bus,"38""",ad_2111
bus,"58""",ad_2111
bus,"62""",ad_2111
bus,"68""",ad_2111
bus,125,ad_2111
bus,126,ad_2111
bus,128,ad_2111
bus,187,ad_2111
bus,188,ad_2111
bus,194,ad_2111
bus,197,ad_2111
bus,295,ad_2111
bus,297,ad_2111
bus,299,ad_2111
bus,513,ad_2111
bus,T3b,ad_1110
metro,"13""",ad_1110
metro,"14""",ad_1110
bus,"54""",ad_1110
bus,"66""",ad_1110
bus,"74""",ad_1110
bus,"81""",ad_1110
bus,138,ad_1110
bus,173,ad_1110
bus,341,ad_1110
bus,518,ad_1110
metro,"13""",ad_157
bus,"30""",ad_157
bus,"31""",ad_157
bus,"54""",ad_157
bus,"66""",ad_157
bus,"74""",ad_157
bus,"81""",ad_157
bus,518,ad_157
bus,T3a,ad_282
bus,"26""",ad_282
bus,"29""",ad_282
bus,"56""",ad_282
bus,"64""",ad_282
bus,"86""",ad_282
bus,351,ad_282
metro,"10""",ad_1307
metro,"12""",ad_1307
bus,"21""",ad_1307
bus,"24""",ad_1307
bus,"27""",ad_1307
bus,"28""",ad_1307
bus,"38""",ad_1307
bus,"39""",ad_1307
bus,"58""",ad_1307
bus,"63""",ad_1307
bus,"68""",ad_1307
bus,"70""",ad_1307
bus,"82""",ad_1307
bus,"83""",ad_1307
bus,"84""",ad_1307
bus,"85""",ad_1307
bus,"86""",ad_1307
bus,"87""",ad_1307
bus,"89""",ad_1307
bus,"91""",ad_1307
bus,"92""",ad_1307
bus,"94""",ad_1307
bus,"95""",ad_1307
bus,"96""",ad_1307
metro,"13""",ad_352
bus,"28""",ad_352
bus,"58""",ad_352
bus,"62""",ad_352
bus,"88""",ad_352
metro,"13""",ad_1065
bus,"28""",ad_1065
bus,"39""",ad_1065
bus,"70""",ad_1065
bus,"80""",ad_1065
bus,"82""",ad_1065
bus,"87""",ad_1065
bus,"89""",ad_1065
bus,"92""",ad_1065
bus,"29""",ad_261
bus,"67""",ad_261
bus,"69""",ad_261
bus,"75""",ad_261
bus,"76""",ad_261
bus,"96""",ad_261
bus,T3a,ad_383
bus,"T9""",ad_383
bus,"47""",ad_383
bus,"62""",ad_383
bus,"64""",ad_383
bus,"83""",ad_383
bus,131,ad_383
bus,183,ad_383
bus,185,ad_383
bus,186,ad_383
bus,"20""",ad_145
bus,"30""",ad_145
bus,"31""",ad_145
bus,"32""",ad_145
bus,"35""",ad_145
bus,"38""",ad_145
bus,"39""",ad_145
bus,"46""",ad_145
bus,"48""",ad_145
bus,"56""",ad_145
bus,"65""",ad_145
bus,350,ad_145
metro,"11""",ad_1026
bus,"20""",ad_1026
bus,"32""",ad_1026
bus,"38""",ad_1026
bus,"39""",ad_1026
bus,"47""",ad_1026
bus,"56""",ad_1026
bus,"65""",ad_1026
bus,"75""",ad_1026
metro,"12""",ad_764
bus,"31""",ad_764
bus,"56""",ad_764
bus,"60""",ad_764
bus,"80""",ad_764
bus,"85""",ad_764
bus,"95""",ad_764
bus,137,ad_764
bus,255,ad_764
bus,T3a,ad_102
bus,"28""",ad_102
bus,"38""",ad_102
bus,"58""",ad_102
bus,"62""",ad_102
bus,"68""",ad_102
bus,125,ad_102
bus,126,ad_102
bus,128,ad_102
bus,187,ad_102
bus,188,ad_102
bus,194,ad_102
bus,197,ad_102
bus,295,ad_102
bus,297,ad_102
bus,299,ad_102
bus,513,ad_102
bus,T3b,ad_1637
bus,"26""",ad_1637
bus,"57""",ad_1637
bus,"64""",ad_1637
bus,"86""",ad_1637
bus,215,ad_1637
bus,351,ad_1637
bus,501,ad_1637
bus,T3a,ad_48
metro,"13""",ad_48
bus,"58""",ad_48
bus,"62""",ad_48
bus,"95""",ad_48
bus,191,ad_48
bus,"26""",ad_355
bus,"96""",ad_355
bus,"22""",ad_1525
bus,"32""",ad_1525
bus,"52""",ad_1525
bus,"63""",ad_1525
bus,"72""",ad_1525
bus,241,ad_1525
bus,244,ad_1525
bus,"20""",ad_144
bus,"30""",ad_144
bus,"31""",ad_144
bus,"32""",ad_144
bus,"35""",ad_144
bus,"38""",ad_144
bus,"39""",ad_144
bus,"46""",ad_144
bus,"48""",ad_144
bus,"56""",ad_144
bus,"65""",ad_144
bus,350,ad_144
bus,"48""",ad_1320
bus,"54""",ad_1320
bus,"60""",ad_1320
bus,519,ad_1320
metro,"13""",ad_1146
bus,"28""",ad_1146
bus,"39""",ad_1146
bus,"70""",ad_1146
bus,"80""",ad_1146
bus,"82""",ad_1146
bus,"87""",ad_1146
bus,"89""",ad_1146
bus,"92""",ad_1146
bus,T3a,ad_1075
bus,"62""",ad_1075
bus,"89""",ad_1075
bus,"95""",ad_1075
metro,"11""",ad_1464
bus,"20""",ad_1464
bus,"46""",ad_1464
bus,"56""",ad_1464
bus,"65""",ad_1464
bus,"69""",ad_1464
bus,"75""",ad_1464
bus,"96""",ad_1464
metro,"13""",ad_1975
bus,"31""",ad_1975
bus,"54""",ad_1975
bus,"74""",ad_1975
bus,"81""",ad_1975
bus,518,ad_1975
metro,"11""",ad_1103
bus,"20""",ad_1103
bus,"32""",ad_1103
bus,"38""",ad_1103
bus,"39""",ad_1103
bus,"47""",ad_1103
bus,"56""",ad_1103
bus,"65""",ad_1103
bus,"75""",ad_1103
metro,"11""",ad_1680
bus,"20""",ad_1680
bus,"32""",ad_1680
bus,"38""",ad_1680
bus,"39""",ad_1680
bus,"47""",ad_1680
bus,"56""",ad_1680
bus,"65""",ad_1680
bus,"75""",ad_1680
metro,"12""",ad_624
bus,"30""",ad_624
bus,"54""",ad_624
bus,"67""",ad_624
bus,"74""",ad_624
bus,"80""",ad_624
bus,"85""",ad_624
bus,"95""",ad_624
metro,"12""",ad_1632
metro,"13""",ad_1632
metro,"14""",ad_1632
bus,"22""",ad_1632
bus,"24""",ad_1632
bus,"28""",ad_1632
bus,"32""",ad_1632
bus,"42""",ad_1632
bus,"43""",ad_1632
bus,"52""",ad_1632
bus,"72""",ad_1632
bus,"73""",ad_1632
bus,"80""",ad_1632
bus,"83""",ad_1632
bus,"84""",ad_1632
bus,"93""",ad_1632
bus,"94""",ad_1632
bus,"29""",ad_1561
bus,"46""",ad_1561
bus,"56""",ad_1561
bus,"64""",ad_1561
bus,112,ad_1561
bus,114,ad_1561
bus,115,ad_1561
bus,118,ad_1561
bus,124,ad_1561
bus,210,ad_1561
bus,318,ad_1561
bus,325,ad_1561
bus,T3a,ad_1094
metro,"13""",ad_1094
bus,"58""",ad_1094
bus,"62""",ad_1094
bus,"95""",ad_1094
bus,191,ad_1094
metro,"13""",ad_1199
bus,"30""",ad_1199
bus,"31""",ad_1199
bus,"54""",ad_1199
bus,"66""",ad_1199
bus,"74""",ad_1199
bus,"81""",ad_1199
bus,518,ad_1199
metro,"10""",ad_1844
bus,"28""",ad_1844
bus,"39""",ad_1844
bus,"70""",ad_1844
bus,"82""",ad_1844
bus,"87""",ad_1844
bus,"89""",ad_1844
bus,"92""",ad_1844
bus,"94""",ad_1844
bus,"95""",ad_1844
bus,"96""",ad_1844
metro,"12""",ad_1
bus,"35""",ad_1
bus,"48""",ad_1
bus,"60""",ad_1
bus,"65""",ad_1
bus,302,ad_1
bus,350,ad_1
bus,519,ad_1
metro,"13""",ad_1298
bus,"31""",ad_1298
bus,"54""",ad_1298
bus,"74""",ad_1298
bus,"81""",ad_1298
bus,518,ad_1298
bus,T3b,ad_1947
bus,"48""",ad_1947
bus,"60""",ad_1947
bus,"75""",ad_1947
bus,151,ad_1947
bus,"24""",ad_1201
bus,"27""",ad_1201
bus,"39""",ad_1201
bus,"63""",ad_1201
bus,"86""",ad_1201
bus,"95""",ad_1201
bus,"26""",ad_1447
bus,"57""",ad_1447
bus,"61""",ad_1447
bus,"64""",ad_1447
bus,"69""",ad_1447
bus,"76""",ad_1447
bus,501,ad_1447
bus,"26""",ad_1052
bus,"96""",ad_1052
bus,T3a,ad_775
bus,"62""",ad_775
bus,"89""",ad_775
bus,"95""",ad_775
bus,"26""",ad_567
bus,"46""",ad_567
bus,"48""",ad_567
bus,"60""",ad_567
bus,"75""",ad_567
bus,"38""",ad_1797
bus,"58""",ad_1797
bus,"68""",ad_1797
bus,"82""",ad_1797
bus,"83""",ad_1797
bus,"89""",ad_1797
bus,"91""",ad_1797
bus,"94""",ad_1797
bus,"95""",ad_1797
bus,"96""",ad_1797
metro,"12""",ad_398
bus,"30""",ad_398
bus,"54""",ad_398
bus,"67""",ad_398
bus,"74""",ad_398
bus,"80""",ad_398
bus,"85""",ad_398
bus,"95""",ad_398
bus,"27""",ad_781
bus,"62""",ad_781
bus,"64""",ad_781
bus,"89""",ad_781
bus,132,ad_781
bus,325,ad_781
bus,"27""",ad_348
bus,"47""",ad_348
bus,"62""",ad_348
bus,"64""",ad_348
bus,"83""",ad_348
bus,T3b,ad_1048
metro,"11""",ad_1048
bus,"26""",ad_1048
bus,"48""",ad_1048
bus,"60""",ad_1048
bus,"61""",ad_1048
bus,"96""",ad_1048
bus,105,ad_1048
bus,115,ad_1048
bus,129,ad_1048
bus,170,ad_1048
bus,249,ad_1048
bus,T3a,ad_121
bus,"28""",ad_121
bus,"38""",ad_121
bus,"58""",ad_121
bus,"62""",ad_121
bus,"68""",ad_121
bus,125,ad_121
bus,126,ad_121
bus,128,ad_121
bus,187,ad_121
bus,188,ad_121
bus,194,ad_121
bus,197,ad_121
bus,295,ad_121
bus,297,ad_121
bus,299,ad_121
bus,513,ad_121
metro,"11""",ad_1959
bus,"20""",ad_1959
bus,"32""",ad_1959
bus,"38""",ad_1959
bus,"39""",ad_1959
bus,"47""",ad_1959
bus,"56""",ad_1959
bus,"65""",ad_1959
bus,"75""",ad_1959
bus,"46""",ad_1193
metro,"10""",ad_1536
bus,"22""",ad_1536
bus,"32""",ad_1536
bus,"52""",ad_1536
bus,"62""",ad_1536
bus,"70""",ad_1536
bus,"72""",ad_1536
bus,123,ad_1536
bus,241,ad_1536
metro,"13""",ad_1230
bus,"30""",ad_1230
bus,"31""",ad_1230
bus,"54""",ad_1230
bus,"60""",ad_1230
bus,"74""",ad_1230
bus,"80""",ad_1230
bus,"81""",ad_1230
bus,"95""",ad_1230
bus,518,ad_1230
metro,"10""",ad_1633
bus,"22""",ad_1633
bus,"32""",ad_1633
bus,"52""",ad_1633
bus,"62""",ad_1633
bus,"72""",ad_1633
bus,123,ad_1633
bus,175,ad_1633
bus,189,ad_1633
bus,241,ad_1633
bus,289,ad_1633
bus,"24""",ad_920
bus,"27""",ad_920
bus,"47""",ad_920
bus,"57""",ad_920
bus,"61""",ad_920
bus,"63""",ad_920
bus,"67""",ad_920
bus,"89""",ad_920
bus,"91""",ad_920
bus,T3a,ad_2055
metro,"14""",ad_2055
bus,"21""",ad_2055
bus,"47""",ad_2055
bus,"57""",ad_2055
bus,"62""",ad_2055
bus,"67""",ad_2055
bus,184,ad_2055
bus,186,ad_2055
bus,513,ad_2055
bus,"22""",ad_1208
bus,"30""",ad_1208
bus,"31""",ad_1208
bus,"43""",ad_1208
bus,"52""",ad_1208
bus,"73""",ad_1208
bus,"84""",ad_1208
bus,"93""",ad_1208
bus,341,ad_1208
bus,T3b,ad_2006
bus,"26""",ad_2006
bus,"57""",ad_2006
bus,"60""",ad_2006
bus,"61""",ad_2006
bus,"64""",ad_2006
bus,"69""",ad_2006
bus,"76""",ad_2006
bus,"96""",ad_2006
bus,102,ad_2006
bus,351,ad_2006
bus,501,ad_2006
metro,"12""",ad_1374
bus,"35""",ad_1374
bus,"48""",ad_1374
bus,"60""",ad_1374
bus,"65""",ad_1374
bus,302,ad_1374
bus,350,ad_1374
bus,519,ad_1374
bus,T3b,ad_1402
bus,"26""",ad_1402
bus,"57""",ad_1402
bus,"60""",ad_1402
bus,"61""",ad_1402
bus,"64""",ad_1402
bus,"69""",ad_1402
bus,"76""",ad_1402
bus,"96""",ad_1402
bus,102,ad_1402
bus,351,ad_1402
bus,501,ad_1402
bus,"27""",ad_782
bus,"62""",ad_782
bus,"64""",ad_782
bus,"89""",ad_782
bus,132,ad_782
bus,325,ad_782
metro,"13""",ad_661
bus,"31""",ad_661
bus,"54""",ad_661
