ad_id,value
ad_1091,Ascenseur
ad_1091,Digicode
ad_1091,Interphone
ad_1091,Gardien
ad_670,31 m²
ad_670,1 pièce
ad_670,1 chambre
ad_670,Cave
ad_670,1 salle de bain
ad_670,1 WC
ad_670,Alarme
ad_670,Fibre : déployée*
ad_670,6e étage
ad_670,Construit en 1785
ad_670,Digicode
ad_1595,"64,55 m²"
ad_1595,3 pièces
ad_1595,1 chambre
ad_1595,3 balcons
ad_1595,Cave
ad_1595,Cheminée
ad_1595,1 salle de bain
ad_1595,1 WC
ad_1595,Fibre : déployée*
ad_1595,Calme
ad_1595,Dernier étage (sur 5)
ad_1595,Construit en 1890
ad_1595,Digicode
ad_1626,56 m²
ad_1626,3 pièces
ad_1626,2 chambres
ad_1626,Cave
ad_1626,1 salle d’eau
ad_1626,1 WC
ad_1626,Fibre : déployée*
ad_1626,Disponible le 30 avril 2022
ad_1626,4e étage
ad_1626,Ascenseur
ad_242,42 m²
ad_242,1 pièce
ad_242,1 chambre
ad_242,Travaux à prévoir
ad_242,Exposé Nord
ad_242,Chauffage : Gaz
ad_242,Cave
ad_242,1 salle d’eau
ad_242,1 WC
ad_242,Fibre : déployée*
ad_242,5e étage (sur 7)
ad_242,Construit en 1930
ad_242,Ascenseur
ad_242,Digicode
ad_242,Interphone
ad_652,"31,37 m²"
ad_652,2 pièces
ad_652,1 chambre
ad_652,Exposé Est
ad_652,Cave
ad_652,1 salle d’eau
ad_652,1 WC
ad_652,Fibre : déployée*
ad_652,1er étage (sur 6)
ad_652,Construit en 1880
ad_652,Ascenseur
ad_652,Digicode
ad_652,Interphone
ad_1710,70 m²
ad_1710,3 pièces
ad_1710,2 chambres
ad_1710,Exposé Nord Est
ad_1710,Cave
ad_1710,Cheminée
ad_1710,1 salle d’eau
ad_1710,1 WC
ad_1710,Fibre : déployée*
ad_1710,Calme
ad_1710,Rez-de-chaussée
ad_1710,Construit en 1900
ad_1710,Digicode
ad_1710,Gardien
ad_1022,"83,51 m²"
ad_1022,6 pièces
ad_1022,4 chambres
ad_1022,1 balcon
ad_1022,Cave
ad_1022,1 salle de bain
ad_1022,1 salle d’eau
ad_1022,2 WC
ad_1022,Fibre : déployée*
ad_1022,Calme
ad_1022,6 étages
ad_1022,Construit en 1914
ad_1022,Digicode
ad_1022,Interphone
ad_2017,115 m²
ad_2017,5 pièces
ad_2017,3 chambres
ad_2017,Cave
ad_2017,3 salles de bain
ad_2017,3 WC
ad_2017,Fibre : déployée*
ad_2017,3e étage
ad_2017,Construit en 1900
ad_2017,Ascenseur
ad_799,59 m²
ad_799,3 pièces
ad_799,1 chambre
ad_799,Balcon
ad_799,Chauffage : gaz collectif
ad_799,Cave
ad_799,1 salle de bain
ad_799,1 salle d’eau
ad_799,1 WC
ad_799,3e étage (sur 4)
ad_799,Ascenseur
ad_799,Digicode
ad_799,Interphone
ad_799,Gardien
ad_152,75 m²
ad_152,3 pièces
ad_152,2 chambres
ad_152,Chauffage : gaz collectif
ad_152,1 salle de bain
ad_152,1 salle d’eau
ad_152,1 WC
ad_152,Fibre : déployée*
ad_152,5e étage (sur 11)
ad_152,Ascenseur
ad_1913,56 m²
ad_1913,2 pièces
ad_1913,1 chambre
ad_1913,Balcon de 9 m²
ad_1913,Cave
ad_1913,Fibre : déployée*
ad_1913,1 place de parking
ad_1913,3e étage (sur 6)
ad_1913,Construit en 1966
ad_1913,Ascenseur
ad_1913,Digicode
ad_1913,Gardien
ad_1750,30 m²
ad_1750,2 pièces
ad_1750,1 chambre
ad_1750,1 salle d’eau
ad_1750,1 WC
ad_1750,Fibre : déployée*
ad_1750,6 étages
ad_1750,Construit en 1910
ad_1750,Digicode
ad_1455,53 m²
ad_1455,3 pièces
ad_1455,1 chambre
ad_1455,Exposé Ouest
ad_1455,Cave
ad_1455,1 salle d’eau
ad_1455,1 WC
ad_1455,Fibre : déployée*
ad_1455,Disponible le 15 mars 2022
ad_1455,6 étages
ad_1455,Construit en 1860
ad_1455,Ascenseur
ad_236,"49,75 m²"
ad_236,2 pièces
ad_236,1 chambre
ad_236,Récent
ad_236,1 balcon
ad_236,Exposé Sud Ouest
ad_236,Cave
ad_236,1 salle de bain
ad_236,1 WC
ad_236,Fibre : déployée*
ad_236,Calme
ad_236,3e étage (sur 6)
ad_236,Construit en 2001
ad_236,Ascenseur
ad_236,Digicode
ad_236,Interphone
ad_1900,34 m²
ad_1900,2 pièces
ad_1900,1 chambre
ad_1900,1 balcon
ad_1900,Cave
ad_1900,1 salle d’eau
ad_1900,1 WC
ad_1900,Fibre : déployée*
ad_1900,2e étage (sur 6)
ad_1900,Construit en 1900
ad_1900,Interphone
ad_325,40 m²
ad_325,2 pièces
ad_325,1 chambre
ad_325,Travaux à prévoir
ad_325,Chauffage : Electric
ad_325,Cave
ad_325,1 salle d’eau
ad_325,Dernier étage (sur 6)
ad_564,60 m²
ad_564,2 pièces
ad_564,1 chambre
ad_564,1 salle de bain
ad_564,1 WC
ad_564,Fibre : déployée*
ad_564,Calme
ad_564,Rez-de-chaussée
ad_1338,"21,51 m²"
ad_1338,2 pièces
ad_1338,1 chambre
ad_1338,1 cave
ad_1338,1 salle d’eau
ad_1338,1 WC
ad_1338,Fibre : déploiement planifié*
ad_1338,3e étage (sur 6)
ad_1338,Construit en 1860
ad_1338,Digicode
ad_1250,69 m²
ad_1250,3 pièces
ad_1250,1 chambre
ad_1250,999e étage
ad_1250,Ascenseur
ad_1250,Digicode
ad_1250,Visiophone
ad_1250,Interphone
ad_725,"48,31 m²"
ad_725,2 pièces
ad_725,1 chambre
ad_725,1 balcon
ad_725,Exposé Sud
ad_725,Chauffage : individuel 
ad_725,Cave
ad_725,1 salle d’eau
ad_725,1 WC
ad_725,Fibre : déployée*
ad_725,Calme
ad_725,Climatisation
ad_725,5e étage (sur 6)
ad_725,Construit en 1870
ad_725,Ascenseur
ad_725,Digicode
ad_725,Interphone
ad_1963,"57,31 m²"
ad_1963,3 pièces
ad_1963,2 chambres
ad_1963,1 balcon
ad_1963,Cave
ad_1963,1 salle d’eau
ad_1963,1 WC
ad_1963,Fibre : déployée*
ad_1963,Calme
ad_1963,6e étage (sur 8)
ad_1963,Ascenseur
ad_1963,Digicode
ad_1963,Interphone
ad_1963,Gardien
ad_477,70 m²
ad_477,3 pièces
ad_477,1 chambre
ad_477,Exposé Ouest
ad_477,Cave
ad_477,1 salle d’eau
ad_477,1 WC
ad_477,Fibre : déployée*
ad_477,Calme
ad_477,2e étage (sur 6)
ad_477,Construit en 1930
ad_477,Ascenseur
ad_477,Digicode
ad_477,Interphone
ad_477,Gardien
ad_1908,98 m²
ad_1908,4 pièces
ad_1908,3 chambres
ad_1908,Exposé Sud Ouest
ad_1908,Chauffage : collectif 
ad_1908,12 étages
ad_1908,Ascenseur
ad_2074,40 m²
ad_2074,2 pièces
ad_2074,1 chambre
ad_2074,1 terrasse
ad_2074,Cave
ad_2074,1 salle de bain
ad_2074,1 WC
ad_2074,Calme
ad_2074,Rez-de-chaussée
ad_2074,Construit en 1850
ad_2074,Digicode
ad_1398,70 m²
ad_1398,50 m² de terrain
ad_1398,3 pièces
ad_1398,2 chambres
ad_1398,Jardin
ad_1398,Exposé Sud
ad_1398,Chauffage : mixte individuel 
ad_1398,Cave
ad_1398,2 salles d’eau
ad_1398,3 WC
ad_1398,Fibre : déployée*
ad_1398,Calme
ad_1398,Dernier étage (sur 1)
ad_1398,Construit en 1940
ad_1398,Digicode
ad_1073,"7,68 m²"
ad_1073,1 pièce
ad_1073,1 salle d’eau
ad_1073,Calme
ad_1073,Dernier étage (sur 6)
ad_1073,Construit en 1875
ad_391,"111,35 m²"
ad_391,4 pièces
ad_391,3 chambres
ad_391,Récent
ad_391,1 balcon
ad_391,Exposé Sud Est
ad_391,Chauffage : gaz collectif 
ad_391,Cave
ad_391,2 salles d’eau
ad_391,2 WC
ad_391,Fibre : déployée*
ad_391,Calme
ad_391,Aménagement pour Handicapés
ad_391,4e étage (sur 10)
ad_391,Construit en 2007
ad_391,Ascenseur
ad_391,Interphone
ad_729,44 m²
ad_729,2 pièces
ad_729,1 chambre
ad_729,Cave
ad_729,1 salle d’eau
ad_729,1 WC
ad_729,Fibre : déployée*
ad_729,Dernier étage (sur 5)
ad_729,Construit en 1700
ad_729,Ascenseur
ad_729,Interphone
ad_117,28 m²
ad_117,1 pièce
ad_117,Chauffage : gaz collectif
ad_117,1 salle de bain
ad_117,1 salle d’eau
ad_117,1 WC
ad_117,Fibre : déployée*
ad_117,10e étage
ad_117,Ascenseur
ad_117,Interphone
ad_117,Gardien
ad_1931,34 m²
ad_1931,2 pièces
ad_1931,1 chambre
ad_1931,Exposé Nord Est
ad_1931,Chauffage : collectif 
ad_1931,Cave
ad_1931,1 salle d’eau
ad_1931,1 WC
ad_1931,Fibre : déployée*
ad_1931,Calme
ad_1931,6 étages
ad_1931,Construit en 1930
ad_260,"52,85 m²"
ad_260,2 pièces
ad_260,1 chambre
ad_260,Exposé Sud Est
ad_260,1 salle d’eau
ad_260,1 WC
ad_260,Fibre : déployée*
ad_260,1er étage (sur 4)
ad_260,Interphone
ad_234,"49,75 m²"
ad_234,2 pièces
ad_234,1 chambre
ad_234,Récent
ad_234,1 balcon
ad_234,Exposé Sud Ouest
ad_234,Cave
ad_234,1 salle de bain
ad_234,1 WC
ad_234,Fibre : déployée*
ad_234,Calme
ad_234,3e étage (sur 6)
ad_234,Construit en 2001
ad_234,Ascenseur
ad_234,Digicode
ad_234,Interphone
ad_1903,"30,75 m²"
ad_1903,1 pièce
ad_1903,Récent
ad_1903,Cave
ad_1903,1 salle d’eau
ad_1903,1 WC
ad_1903,Calme
ad_1903,Rez-de-chaussée
ad_1903,Construit en 1976
ad_1903,Ascenseur
ad_1903,Digicode
ad_1903,Interphone
ad_1139,190 m²
ad_1139,5 pièces
ad_1139,4 chambres
ad_1139,Terrasse
ad_1139,Chauffage : gaz individuel
ad_1139,2 salles de bain
ad_1139,1 salle d’eau
ad_1139,2 WC
ad_2110,"61,68 m²"
ad_2110,3 pièces
ad_2110,2 chambres
ad_2110,1 cave
ad_2110,1 salle de bain
ad_2110,1 WC
ad_2110,Fibre : déployée*
ad_2110,1er étage (sur 5)
ad_2110,Construit en 1880
ad_2110,Digicode
ad_2110,Interphone
ad_1378,"14,33 m²"
ad_1378,1 pièce
ad_1378,1 salle d’eau
ad_1378,1 WC
ad_1378,Calme
ad_1378,3 étages
ad_1378,Digicode
ad_149,"108,89 m²"
ad_149,4 pièces
ad_149,3 chambres
ad_149,1 salle de bain
ad_149,1 salle d’eau
ad_149,1 WC
ad_149,Fibre : déployée*
ad_149,Calme
ad_149,6 étages
ad_149,Construit en 1910
ad_149,Digicode
ad_1444,21 m²
ad_1444,1 pièce
ad_1444,Exposé Ouest
ad_1444,1 salle de bain
ad_1444,1 salle d’eau
ad_1444,1 WC
ad_1444,2e étage
ad_174,34 m²
ad_174,2 pièces
ad_174,1 chambre
ad_174,Exposé Est Ouest
ad_174,Chauffage : électricité 
ad_174,1 salle de bain
ad_174,1 WC
ad_174,Fibre : déployée*
ad_174,Dernier étage (sur 3)
ad_2029,150 m²
ad_2029,19 m² de terrain
ad_2029,5 pièces
ad_2029,3 chambres
ad_2029,Récent
ad_2029,1 balcon
ad_2029,Jardin
ad_2029,Exposé Ouest
ad_2029,Cave
ad_2029,2 salles de bain
ad_2029,2 WC
ad_2029,Fibre : déployée*
ad_2029,Calme
ad_2029,1 box
ad_2029,4e étage (sur 10)
ad_2029,Construit en 1970
ad_2029,Ascenseur
ad_2029,Digicode
ad_2029,Interphone
ad_2029,Gardien
ad_1482,"88,66 m²"
ad_1482,4 pièces
ad_1482,2 chambres
ad_1482,1 balcon
ad_1482,Chauffage : Collectif
ad_1482,1 cave
ad_1482,1 salle d’eau
ad_1482,1 WC
ad_1482,Fibre : déployée*
ad_1482,1 place de parking
ad_1482,3e étage (sur 5)
ad_1482,Digicode
ad_845,"73,29 m²"
ad_845,3 pièces
ad_845,2 chambres
ad_845,Récent
ad_845,1 terrasse
ad_845,Exposé Ouest
ad_845,Cave
ad_845,1 salle de bain
ad_845,1 WC
ad_845,Fibre : déployée*
ad_845,Aménagement pour Handicapés
ad_845,1 box
ad_845,1er étage (sur 7)
ad_845,Construit en 1990
ad_845,Ascenseur
ad_845,Digicode
ad_845,Interphone
ad_845,Gardien
ad_955,203 m²
ad_955,6 pièces
ad_955,4 chambres
ad_955,1 balcon
ad_955,Exposé Sud Est
ad_955,Cave
ad_955,Cheminée
ad_955,1 salle de bain
ad_955,1 salle d’eau
ad_955,2 WC
ad_955,Fibre : déployée*
ad_955,2e étage (sur 7)
ad_955,Construit en 1910
ad_955,Ascenseur
ad_955,Digicode
ad_955,Interphone
ad_955,Gardien
ad_1778,40 m²
ad_1778,2 pièces
ad_1778,1 chambre
ad_1778,Récent
ad_1778,Cave
ad_1778,1 salle de bain
ad_1778,1 WC
ad_1778,Calme
ad_1778,1er étage (sur 8)
ad_1778,Construit en 1969
ad_1778,Ascenseur
ad_1778,Digicode
ad_1778,Interphone
ad_1778,Gardien
ad_1263,48 m²
ad_1263,2 pièces
ad_1263,1 chambre
ad_1263,Chauffage : individuel 
ad_1263,Cave
ad_1263,1 salle d’eau
ad_1263,1 WC
ad_1263,Fibre : déployée*
ad_1263,5 étages
ad_1263,Construit en 1891
ad_1263,Digicode
ad_1263,Interphone
ad_1558,107 m²
ad_1558,5 pièces
ad_1558,3 chambres
ad_1558,Chauffage : gaz individuel
ad_1558,Cave
ad_1558,2 salles de bain
ad_1558,Fibre : déployée*
ad_1558,4e étage
ad_1558,Ascenseur
ad_1558,Gardien
ad_1613,57 m²
ad_1613,3 pièces
ad_1613,2 chambres
ad_1613,1 salle de bain
ad_1613,1 WC
ad_1613,2e étage (sur 4)
ad_359,67 m²
ad_359,3 pièces
ad_359,2 chambres
ad_359,1 terrasse
ad_359,1 salle de bain
ad_359,1 WC
ad_359,Alarme
ad_359,Fibre : déployée*
ad_359,Rez-de-chaussée
ad_359,Construit en 1905
ad_359,Gardien
ad_1083,83 m²
ad_1083,4 pièces
ad_1083,2 chambres
ad_1083,Chauffage : fuel collectif 
ad_1083,1 salle de bain
ad_1083,1 salle d’eau
ad_1083,2 WC
ad_1083,Calme
ad_1083,8 étages
ad_1986,"133,98 m²"
ad_1986,5 pièces
ad_1986,3 chambres
ad_1986,Cave
ad_1986,Cheminée
ad_1986,1 salle de bain
ad_1986,1 salle d’eau
ad_1986,1 WC
ad_1986,Fibre : déployée*
ad_1986,Calme
ad_1986,6 étages
ad_1986,Digicode
ad_1986,Interphone
ad_1126,150 m²
ad_1126,6 pièces
ad_1126,4 chambres
ad_1126,Exposé Sud Est
ad_1126,Chauffage : collectif 
ad_1126,Cave
ad_1126,1 salle de bain
ad_1126,1 salle d’eau
ad_1126,2 WC
ad_1126,Fibre : déployée*
ad_1126,Calme
ad_1126,1er étage (sur 6)
ad_1126,Construit en 1900
ad_1126,Ascenseur
ad_1126,Digicode
ad_1126,Interphone
ad_1126,Gardien
ad_202,85 m²
ad_202,4 pièces
ad_202,3 chambres
ad_202,Terrasse
ad_202,Balcon
ad_202,Exposé Est Ouest
ad_202,Chauffage : collectif
ad_202,Cave
ad_202,1 salle de bain
ad_202,Fibre : déployée*
ad_202,1 place de parking
ad_202,2e étage (sur 9)
ad_202,Ascenseur
ad_202,Interphone
ad_202,Gardien
ad_1215,55 m²
ad_1215,3 pièces
ad_1215,1 chambre
ad_1215,Exposé Sud Ouest
ad_1215,Cave
ad_1215,1 salle d’eau
ad_1215,1 WC
ad_1215,Fibre : déployée*
ad_1215,Calme
ad_1215,1er étage (sur 4)
ad_1215,Construit en 1900
ad_1215,Digicode
ad_1215,Interphone
ad_448,70 m²
ad_448,2 pièces
ad_448,1 chambre
ad_448,Récent
ad_448,Exposé Ouest
ad_448,Chauffage : collectif 
ad_448,1 salle de bain
ad_448,1 WC
ad_448,Fibre : déployée*
ad_448,Calme
ad_448,8 étages
ad_448,Construit en 1961
ad_448,Ascenseur
ad_448,Digicode
ad_448,Interphone
ad_448,Gardien
ad_289,86 m²
ad_289,4 pièces
ad_289,2 chambres
ad_289,Duplex
ad_289,1 salle de bain
ad_289,2 salles d’eau
ad_289,2 WC
ad_289,Dernier étage (sur 5)
ad_289,Ascenseur
ad_2071,82 m²
ad_2071,4 pièces
ad_2071,3 chambres
ad_2071,Exposé Ouest
ad_2071,1 cave
ad_2071,1 salle de bain
ad_2071,Fibre : déployée*
ad_2071,Aménagement pour Handicapés
ad_2071,5e étage (sur 30)
ad_2071,Construit en 1970
ad_2071,Ascenseur
ad_397,"70,10 m²"
ad_397,3 pièces
ad_397,2 chambres
ad_397,2 balcons
ad_397,Chauffage : collectif
ad_397,1 salle de bain
ad_397,Fibre : déployée*
ad_397,2e étage (sur 8)
ad_397,Ascenseur
ad_879,65 m²
ad_879,3 pièces
ad_879,2 chambres
ad_879,Cave
ad_879,1 salle d’eau
ad_879,1 WC
ad_879,5e étage (sur 6)
ad_879,Construit en 1965
ad_879,Ascenseur
ad_879,Interphone
ad_526,"39,02 m²"
ad_526,1 pièce
ad_526,Récent
ad_526,Cave
ad_526,1 salle de bain
ad_526,1 WC
ad_526,Fibre : déployée*
ad_526,Calme
ad_526,Aménagement pour Handicapés
ad_526,1 place de parking
ad_526,5 étages
ad_526,Construit en 1988
ad_526,Ascenseur
ad_526,Digicode
ad_526,Interphone
ad_526,Gardien
ad_1622,110 m²
ad_1622,5 pièces
ad_1622,3 chambres
ad_1622,Exposé Est
ad_1622,Chauffage : gaz individuel
ad_1622,1 salle de bain
ad_1622,1 WC
ad_1622,4e étage (sur 5)
ad_1622,Interphone
ad_281,63 m²
ad_281,3 pièces
ad_281,2 chambres
ad_281,Chauffage : électricité 
ad_281,Cave
ad_281,1 salle d’eau
ad_281,1 WC
ad_281,Fibre : déployée*
ad_281,3e étage (sur 5)
ad_378,"59,42 m²"
ad_378,3 pièces
ad_378,2 chambres
ad_378,Chauffage : collectif 
ad_378,Cave
ad_378,1 salle de bain
ad_378,1 WC
ad_378,Disponible le 23 juillet 2024
ad_378,1 place de parking
ad_378,8 étages
ad_378,Ascenseur
ad_378,Digicode
ad_378,Interphone
ad_378,Gardien
ad_123,"85,80 m²"
ad_123,4 pièces
ad_123,3 chambres
ad_123,Récent
ad_123,1 balcon
ad_123,Cave
ad_123,1 salle de bain
ad_123,1 salle d’eau
ad_123,2 WC
ad_123,Fibre : déployée*
ad_123,1 place de parking
ad_123,6e étage (sur 8)
ad_123,Construit en 1967
ad_123,Ascenseur
ad_123,Digicode
ad_123,Interphone
ad_1988,"133,98 m²"
ad_1988,5 pièces
ad_1988,3 chambres
ad_1988,Cave
ad_1988,Cheminée
ad_1988,1 salle de bain
ad_1988,1 salle d’eau
ad_1988,1 WC
ad_1988,Fibre : déployée*
ad_1988,Calme
ad_1988,6 étages
ad_1988,Digicode
ad_1988,Interphone
ad_1051,280 m²
ad_1051,6 pièces
ad_1051,3 chambres
ad_1051,1 salle de bain
ad_1051,1 WC
ad_1051,Fibre : déploiement planifié*
ad_1051,Rez-de-chaussée
ad_57,95 m²
ad_57,4 pièces
ad_57,2 chambres
ad_57,Terrasse
ad_57,Chauffage : gaz 
ad_57,Cave
ad_57,1 salle de bain
ad_57,2 WC
ad_57,Aménagement pour Handicapés
ad_57,1er étage (sur 6)
ad_57,Ascenseur
ad_57,Interphone
ad_57,Gardien
ad_762,75 m²
ad_762,3 pièces
ad_762,1 salle d’eau
ad_762,Fibre : déployée*
ad_762,Rez-de-chaussée
ad_762,Ascenseur
ad_1840,20 m²
ad_1840,2 pièces
ad_1840,2 chambres
ad_1840,Exposé Ouest
ad_1840,2 salles de bain
ad_1840,Alarme
ad_1840,Fibre : déployée*
ad_1840,8e étage
ad_1840,Construit en 1900
ad_1840,Ascenseur
ad_1840,Digicode
ad_1840,Gardien
ad_953,"39,55 m²"
ad_953,2 pièces
ad_953,1 chambre
ad_953,Exposé Sud
ad_953,Cave
ad_953,Parquet
ad_953,1 salle de bain
ad_953,WC séparés
ad_953,Fibre : déployée*
ad_953,1er étage
ad_953,Ascenseur
ad_953,Interphone
ad_953,Gardien
ad_1574,52 m²
ad_1574,2 pièces
ad_1574,1 chambre
ad_1574,Chauffage : collectif
ad_1574,1 salle de bain
ad_1574,1 WC
ad_1574,9e étage
ad_1574,Ascenseur
ad_1385,"52,25 m²"
ad_1385,3 pièces
ad_1385,2 chambres
ad_1385,Cave
ad_1385,1 salle de bain
ad_1385,1 WC
ad_1385,Fibre : déployée*
ad_1385,Calme
ad_1385,5e étage (sur 6)
ad_1385,Construit en 1900
ad_1385,Digicode
ad_2107,"57,01 m²"
ad_2107,3 pièces
ad_2107,2 chambres
ad_2107,Chauffage : Individuel  Gaz
ad_2107,1 cave
ad_2107,3 cheminées
ad_2107,1 salle de bain
ad_2107,WC séparés
ad_2107,Fibre : déployée*
ad_2107,4e étage (sur 5)
ad_2107,Digicode
ad_2107,Interphone
ad_2045,98 m²
ad_2045,4 pièces
ad_2045,3 chambres
ad_2045,Exposé Ouest
ad_2045,Chauffage : gaz individuel
ad_2045,Cave
ad_2045,Cheminée
ad_2045,1 salle de bain
ad_2045,1er étage (sur 7)
ad_2045,Ascenseur
ad_1762,23 m²
ad_1762,1 pièce
ad_1762,1 salle d’eau
ad_1762,Fibre : déploiement planifié*
ad_1762,4 étages
ad_1762,Construit en 1505
ad_237,"53,16 m²"
ad_237,3 pièces
ad_237,2 chambres
ad_237,Exposé Sud Ouest
ad_237,1 salle d’eau
ad_237,1 WC
ad_237,Fibre : déployée*
ad_237,Calme
ad_237,Dernier étage (sur 4)
ad_237,Construit en 1910
ad_237,Digicode
ad_237,Interphone
ad_237,Gardien
ad_548,"87,50 m²"
ad_548,4 pièces
ad_548,2 chambres
ad_548,Fibre : déployée*
ad_1619,"79,50 m²"
ad_1619,3 pièces
ad_1619,2 chambres
ad_1619,1 terrasse
ad_1619,Exposé Sud Est
ad_1619,Cave
ad_1619,1 salle de bain
ad_1619,1 WC
ad_1619,Fibre : déployée*
ad_1619,Aménagement pour Handicapés
ad_1619,1 place de parking
ad_1619,2e étage (sur 8)
ad_1619,Construit en 1994
ad_1619,Ascenseur
ad_1619,Interphone
ad_1619,Gardien
ad_710,73 m²
ad_710,3 pièces
ad_710,2 chambres
ad_710,Exposé Sud Ouest
ad_710,Chauffage : collectif
ad_710,Cave
ad_710,2 salles de bain
ad_710,1 WC
ad_710,2e étage (sur 7)
ad_710,Ascenseur
ad_710,Gardien
ad_1140,190 m²
ad_1140,5 pièces
ad_1140,4 chambres
ad_1140,Terrasse
ad_1140,Chauffage : gaz individuel
ad_1140,2 salles de bain
ad_1140,1 salle d’eau
ad_1140,2 WC
ad_1025,158 m²
ad_1025,6 pièces
ad_1025,4 chambres
ad_1025,1 terrasse
ad_1025,3 salles de bain
ad_1025,3 WC
ad_1025,Fibre : déployée*
ad_1025,Calme
ad_1025,Rez-de-chaussée
ad_1025,Construit en 1900
ad_1168,59 m²
ad_1168,2 pièces
ad_1168,1 chambre
ad_1168,Terrasse
ad_1168,Balcon
ad_1168,Exposé Sud Est
ad_1168,Chauffage : collectif
ad_1168,Cave
ad_1168,1 salle d’eau
ad_1168,Fibre : déployée*
ad_1168,4e étage (sur 11)
ad_1168,Ascenseur
ad_1168,Interphone
ad_1168,Gardien
ad_1846,"58,94 m²"
ad_1846,3 pièces
ad_1846,2 chambres
ad_1846,Chauffage : individuel 
ad_1846,Cave
ad_1846,1 salle d’eau
ad_1846,1 WC
ad_1846,Fibre : déployée*
ad_1846,5 étages
ad_1846,Construit en 1851
ad_1846,Ascenseur
ad_1846,Digicode
ad_1846,Interphone
ad_2021,"45,10 m²"
ad_2021,2 pièces
ad_2021,1 chambre
ad_2021,Chauffage : Radiateur 
ad_2021,Rez-de-chaussée
ad_2021,Digicode
ad_1446,21 m²
ad_1446,1 pièce
ad_1446,Exposé Ouest
ad_1446,1 salle de bain
ad_1446,1 salle d’eau
ad_1446,1 WC
ad_1446,2e étage
ad_1946,53 m²
ad_1946,2 pièces
ad_1946,1 chambre
ad_1946,Exposé Sud
ad_1946,Chauffage : électricité 
ad_1946,1 salle de bain
ad_1946,1 salle d’eau
ad_1946,1 WC
ad_1946,Fibre : déployée*
ad_1946,7e étage
ad_1930,34 m²
ad_1930,2 pièces
ad_1930,1 chambre
ad_1930,Exposé Nord Est
ad_1930,Chauffage : collectif 
ad_1930,Cave
ad_1930,1 salle d’eau
ad_1930,1 WC
ad_1930,Fibre : déployée*
ad_1930,Calme
ad_1930,6 étages
ad_1930,Construit en 1930
ad_265,75 m²
ad_265,34 m² de terrain
ad_265,4 pièces
ad_265,1 chambre
ad_265,Jardin
ad_265,Chauffage : Gaz Individuel 
ad_265,Fibre : déployée*
ad_265,Ascenseur
ad_265,Digicode
ad_1836,72 m²
ad_1836,3 pièces
ad_1836,2 chambres
ad_1836,1 salle de bain
ad_1836,Fibre : déployée*
ad_1836,1er étage (sur 3)
ad_1172,60 m²
ad_1172,3 pièces
ad_1172,2 chambres
ad_1172,Exposé Sud
ad_1172,Chauffage : collectif
ad_1172,Cave
ad_1172,Duplex
ad_1172,1 salle d’eau
ad_1172,1 WC
ad_1172,8 étages
ad_1172,Ascenseur
ad_1180,"25,30 m²"
ad_1180,1 pièce
ad_1180,1 balcon
ad_1180,1 cave
ad_1180,1 salle de bain
ad_1180,1 WC
ad_1180,7e étage (sur 8)
ad_1180,Construit en 1930
ad_1180,Ascenseur
ad_1180,Digicode
ad_1180,Interphone
ad_371,60 m²
ad_371,3 pièces
ad_371,2 chambres
ad_371,1 salle d’eau
ad_371,1 WC
ad_371,Fibre : déployée*
ad_371,4e étage
ad_1169,59 m²
ad_1169,2 pièces
ad_1169,1 chambre
ad_1169,Terrasse
ad_1169,Balcon
ad_1169,Exposé Sud Est
ad_1169,Chauffage : collectif
ad_1169,Cave
ad_1169,1 salle d’eau
ad_1169,Fibre : déployée*
ad_1169,4e étage (sur 11)
ad_1169,Ascenseur
ad_1169,Interphone
ad_1169,Gardien
ad_333,56 m²
ad_333,3 pièces
ad_333,2 chambres
ad_333,Cave
ad_333,1 salle d’eau
ad_333,1 WC
ad_333,Rez-de-chaussée
ad_333,Ascenseur
ad_105,193 m²
ad_105,6 pièces
ad_105,5 chambres
ad_105,Terrasse
ad_105,Chauffage : électricité 
ad_105,Cave
ad_105,2 salles de bain
ad_105,3 WC
ad_105,Fibre : déployée*
ad_105,2 places de parking
ad_105,Dernier étage (sur 6)
ad_105,Ascenseur
ad_1108,95 m²
ad_1108,4 pièces
ad_1108,2 chambres
ad_1108,Exposé Nord
ad_1108,Cave
ad_1108,Cheminée
ad_1108,1 salle de bain
ad_1108,1 WC
ad_1108,Alarme
ad_1108,1er étage (sur 7)
ad_1108,Construit en 1900
ad_1108,Ascenseur
ad_1108,Digicode
ad_1108,Interphone
ad_585,80 m²
ad_585,3 pièces
ad_585,1 chambre
ad_585,Exposé Nord Ouest
ad_585,Cave
ad_585,1 salle d’eau
ad_585,1 WC
ad_585,Fibre : déployée*
ad_585,Calme
ad_585,Climatisation
ad_585,5e étage (sur 6)
ad_585,Construit en 1900
ad_585,Digicode
ad_585,Interphone
ad_585,Gardien
ad_1741,13 m²
ad_1741,1 pièce
ad_1741,1 salle d’eau
ad_1741,Fibre : déployée*
ad_1741,Rez-de-chaussée
ad_1741,Digicode
ad_1165,35 m²
ad_1165,2 pièces
ad_1165,1 chambre
ad_1165,1 salle de bain
ad_1165,1 place de parking
ad_1165,Rez-de-chaussée
ad_1165,Ascenseur
ad_1165,Interphone
ad_1853,"73,22 m²"
ad_1853,3 pièces
ad_1853,2 chambres
ad_1853,Cave
ad_1853,Cheminée
